"colony","sex","day","id","pause.duration","pause.censor"
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",7,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",8,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",8,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",20,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",7,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",8,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",12,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",9,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",15,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",33,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",20,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",13,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",9,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",7,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",8,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",7,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",19,FALSE
"098","F",3,"Rs_098_F_02",12,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",14,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",10,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",16,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",19,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",29,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",8,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",9,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",12,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",14,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",40,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",15,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",9,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",10,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",7,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",7,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",7,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",17,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",29,FALSE
"098","F",3,"Rs_098_F_02",9,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",8,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",26,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",14,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",10,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",34,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",9,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",14,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",17,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",14,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",17,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",7,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",8,FALSE
"098","F",3,"Rs_098_F_02",7,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",45,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",13,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",8,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",7,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",5,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",12,FALSE
"098","F",3,"Rs_098_F_02",8,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",10,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",4,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",3,FALSE
"098","F",3,"Rs_098_F_02",1,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",2,FALSE
"098","F",3,"Rs_098_F_02",6,FALSE
"098","F",3,"Rs_098_F_02",16,FALSE
